path,status,reason,guid
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTM/GA4_Account_vs_Property.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTM/Getting_Started_with_GA4_GTM.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTMandUTM/03_GA4_Account_vs_Property.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTMandUTM/README.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTMandUTM/04_Getting_Started_with_GA4_GTM.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTMandUTM/01_Google_Account_vs_Workspace.md,ok,,
publishing/docusaurus/docs/sk/knifes/K000064-ga4-gtn-utm/GA4andGTMandUTM/02_GA4_Account_Setup.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/05.D5-Implementation/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/00.Navigations/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/04.D4-Design/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/02.D2-Motivation/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/06.D6-Verification-Testing/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/03.D3-Analysis/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/06.HowTo/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/05.NextSteps/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/02.BadPractice/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/01.BestPractice/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/03.Questions/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/07.TroubleShooting/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/07.D7-LessonLearned/04.Proposals/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/03.D3-Analysis/01.Resources/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/02.D2-Motivation/01.StakeholderAnalysis/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/03.Plans-Roadmaps/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/08.Resources/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/KNIFE_GitHub_CheatSheet.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/06.Reportings/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Plans-Milestones/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/05.WorkActivitiesEvidence/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/07.Publishing/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/01.Goals-Expectation/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/05.WorkActivitiesEvidence/2025/202509/20250917-Knifes-Duplicity/README.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/02.Rules/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/05.Measures/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/04.Risks/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/03.SWOT/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/04.Decisions/01.Principles/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Docusaurus-Guide/Guide_Intro.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Docusaurus-Guide/Guide_Tokens.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Docusaurus-Guide/Guide_Formatting.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Docusaurus-Guide/ProjectGuide.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Knife_Management/issue_template_task_with_status_20250810-123634.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Knife_Management/issue_template_task_20250810-123634.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/02.Strategy/Knife_Management/README_Task_Management_20250810-123634.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/08.Resources/03.Finance/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/08.Resources/01.HumanResources/index.md,ok,,
publishing/docusaurus/docs/sk/7Ds/01.D1-Management/08.Resources/02.TimeResources/index.md,ok,,
